User amount,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9,Iteration 10
210.0,435.74061477441114,423.45903687828945,453.2097991113326,483.66306180461567,461.13732515471673,432.0778101377771,474.8676392414884,390.352757759838,409.9401562347498,370.4929924158552
220.0,514.956714288971,419.7311898190812,515.3081518251907,512.4187984334583,471.39928265269396,490.4450552316029,462.94532178737876,391.86242167717,427.33897355796944,438.02228055236566
230.0,519.6320231302221,486.29796122682245,463.8041248933433,521.2624241529718,439.15480895337333,412.01374556731207,429.6161572672654,525.4239394312305,518.9395827822882,485.56389661249136
240.0,495.2323783308408,555.3044408899211,465.3156060904837,528.3020517128389,476.0774038766765,524.7119253901528,484.6286540148093,537.9434160498654,526.6009571904128,430.0930133184587
250.0,449.789823125944,491.27606675430235,495.29535392250625,559.6554592717964,496.9045351426653,474.94996228572455,518.1531782775085,519.036978766599,496.7114466483246,528.3966788021597
260.0,590.7905578438142,585.6058710465719,510.5190017315156,596.1921131843998,512.5303983686356,537.8142092366444,545.5838372844169,593.3067151429774,534.5534001135853,506.2237163310716
270.0,651.4091907675781,532.765918172367,583.7346369583504,512.4933511850671,578.9799555853011,616.6186970922608,603.8929695814297,499.68320351341487,574.5943056763729,634.9051421611421
280.0,621.0415633588041,627.6255719662512,682.8364696360411,566.0228612829487,558.5420405651387,633.1554431414428,561.3861664687511,672.8589560457176,642.0634910485467,539.6847203720562
290.0,570.7942673150147,642.3228989742136,644.9952536770072,568.7744757934648,670.2921292001947,540.2149003061145,564.2371190987182,631.8712258716967,672.1265284722599,563.826513041471
300.0,741.9320259868844,730.3328933717247,592.5660651145341,627.0410879548108,693.1623008822307,571.4695030818059,619.698863047812,703.7873078380134,617.4701591765847,632.2642597257262
310.0,631.638480121691,667.6625602570177,728.4853534442699,717.5302321280371,633.4718256169659,668.178402826167,613.1079458271078,702.8714101894782,702.9858538968662,651.7290278769154
320.0,776.5043067306863,615.3518435772806,748.0303562965821,610.6279801202977,673.8923784789699,707.579726708035,650.5809966184397,661.2930770848371,706.3202118970669,640.6578436044521
330.0,706.469553607401,806.8317992609107,630.4882880462616,771.8776374001545,670.4584819908532,739.9284067837957,667.2459830126658,645.5249351844161,648.9034710364217,784.4326594254599
340.0,661.3494795116322,670.4794102555765,772.3141486103118,824.3317693253924,804.7636566447662,804.6285122926272,690.7221919508914,675.9318989758987,709.2390520936241,771.667064679468
350.0,786.5372403813103,876.7216777633411,820.8523093523884,790.7063257116166,840.2126179274335,852.2688735130172,830.6649620590244,822.2244532344394,831.9371914914566,742.416158774982
360.0,831.4010313416281,750.5934066397449,872.2709710860406,879.9940625695629,746.1325291325123,792.2038185954073,858.7727774804391,812.397662650864,803.1685850436338,842.1559108369631
370.0,796.3351249662958,936.2438559865559,737.1674268817061,773.6518835462542,755.4926130342151,913.0056419387003,732.3668779105096,739.695334834342,925.3905962864151,800.2155702529857
380.0,872.9218913006443,894.782891712424,928.7440608797265,759.9404435779413,927.3654379018853,955.1131292788804,973.2734549742775,776.1777822404556,979.7198042776355,968.1069360592712
390.0,939.0915891895854,868.1724211865211,993.3926834535812,764.0804286431253,906.239155769492,980.548629901712,930.2655230463403,825.5211234310752,776.2092037021629,778.2405581009953
400.0,1005.5588231545609,957.9849544808055,844.1252289489996,1005.4201484805817,912.4862006864142,850.9204746098003,1006.3245865340745,874.556037077095,864.6833655669157,1022.539534864643
410.0,847.1540087621703,921.2028910493262,1029.831230950721,1002.6869400218648,816.8013630036903,931.4529901823001,853.6178784447037,933.2497839504949,940.7609355447045,808.1558221871144
420.0,845.3106046638021,962.4639844716073,873.4998367945616,834.1373015410587,987.0554809917227,934.8658870832132,1058.1949435227527,916.287289739785,1019.7784770137298,918.1674994583839
430.0,1035.4707042567552,1123.345473606893,1033.8460661114866,994.8800932302952,1070.744624564072,1034.7041472427545,868.8806227246797,971.2837977041091,1053.1089046341708,1031.4185612232095
440.0,1101.0307935585242,1057.162727622515,1013.510352714489,1098.4643743038514,1132.1287514608423,1015.2806607447881,994.4380308857953,999.6366860723288,980.4586651072592,878.3420494642372
450.0,1153.1816663640302,950.1474676840454,912.4857387049605,1046.784627782747,1131.1772680481715,1101.8549105377417,1075.0712199348595,1135.1514437766073,951.7106465086921,1106.4717448808506
460.0,1145.4223843821505,1077.8069259667334,1192.8726893780738,933.8424288546965,1012.2760997750268,1088.7227201311491,1054.258996111986,1161.6154987063055,994.4470819612701,935.957828537197
470.0,1189.1888227827358,1104.8984795422145,1136.4034532132487,1019.094389630105,1115.2048749556893,1221.4688870471446,1228.092430607684,1015.9979102151401,1148.9226283331238,1069.2004333715763
480.0,1008.6947822710055,1051.0250780925383,1221.751035514779,1163.1341407475052,1123.5813949061933,1027.5140717862193,1199.377616678612,997.0972286810702,1222.8289170310964,1005.7964227967011
490.0,997.7514243968271,1201.793857041608,1013.8645625274296,1316.0712966264082,1118.5569898318338,1089.6811816080574,1061.6746262178358,1217.6265666972586,1192.0320752392884,1050.1084967359861
500.0,1216.7929740834147,1316.128174055979,1197.3043328541564,1125.661255494781,1225.517788712876,1307.4237320751272,1282.9853545440524,1128.9760406605078,1077.2233909557608,1180.3483504141873
510.0,1292.1840981301289,1150.0777981664146,1260.2791986383336,1156.6887021398218,1333.4872744089255,1053.1640223658758,1232.3874213222985,1254.17004594313,1125.9456119989775,1231.6626953209045
520.0,1299.0047315085242,1089.8736647118506,1210.616055588559,1071.452279346632,1120.3803062471347,1392.7771408655128,1228.7150131094927,1248.526820540259,1392.0071807141412,1384.1645864987393
530.0,1385.0966553018704,1305.2310601405056,1316.271254170328,1271.7797631319231,1250.5954683352898,1404.4183801870938,1249.2318454025224,1259.2296766663528,1088.9211756023374,1430.55505171474
540.0,1344.4546331258591,1304.2479202895888,1170.4919651590044,1207.6537285651832,1292.373675224729,1399.8002707831738,1184.1297739276524,1363.670445489638,1273.7762573983653,1416.7549592433618
550.0,1487.8855033659906,1174.0033489315724,1469.1090365292748,1139.4465414981066,1302.289906061006,1227.9391703740876,1473.7731204370489,1183.1593799981656,1487.3272727557078,1258.2893215533727
560.0,1443.257997842042,1255.2582694292353,1363.5325501506443,1535.9811635386168,1241.11075983909,1375.400173610439,1285.012284166293,1369.4213696039342,1506.1606443708129,1534.4516251829918
570.0,1252.2674267826083,1420.5370258026126,1295.626077972994,1267.1305415132945,1241.9304724115664,1380.532009742282,1403.6797315585059,1180.8978496878167,1466.5474897162032,1212.0145338869233
580.0,1267.0380166489406,1578.0611989985334,1438.5944028672936,1528.528160460136,1336.082678946467,1333.1152994533913,1299.3766539794067,1406.8258044113418,1535.5784806677066,1510.2464796378176
590.0,1547.2675719733402,1447.8435789040975,1280.5217748215039,1311.5788944305677,1403.5271116012184,1392.568040190258,1247.9039006087346,1261.6027922971195,1324.22887140917,1578.4926626098268
600.0,1359.8024491343697,1482.0770559686996,1255.9319257465206,1632.2187290091936,1441.0382732196576,1361.6166223608195,1277.474985165408,1573.8034027407546,1336.4113140047803,1625.6291892622835
610.0,1413.2461025721705,1276.9696842678638,1561.18222398342,1563.0447019608737,1517.7499434322583,1287.542493335174,1398.9489226874243,1633.5914551240232,1676.5797974883494,1674.9284168805784
620.0,1636.096749880178,1656.9564184762978,1502.698789161323,1642.0311936524777,1724.1735192425542,1697.804454069637,1717.3665622180888,1633.9634537175389,1584.4998139848349,1469.3095105541165
630.0,1516.6921231086264,1463.2328623306857,1345.892565287,1737.7661614609437,1536.8517656107144,1625.1828717541973,1395.2959318230025,1608.2605499388399,1577.8446430531906,1605.8237227019267
640.0,1737.527648269701,1381.392131097726,1651.8590860142713,1620.0010726159273,1755.6738935762935,1753.6509316425017,1671.7422085022304,1589.783516875189,1639.5957969455405,1718.1811885555471
650.0,1491.982581088804,1821.968287515215,1657.844107679953,377405.9772725904,1409.102631071332,1407.226336636556,1607.523791510501,1565.026983645762,1703.0284501087272,1632.038766692198
660.0,1780.24573353388,1783.0663456477419,1412.9229435386533,1742.8755374504747,1812.6958192111736,1720.398173874208,1854.0179206972216,1797.1995754244936,1850.8426578196065,1476.092937778703
670.0,1516.7505924288603,1428.9240731067239,1702.9368450703328,1733.434985851939,1491.818537496491,1576.0611240569021,1722.3009172859856,1833.796451537035,1885.2218219775343,1612.8487294975614
680.0,1907.5769085635548,1541.9008076911969,1563.2546630067802,1502.732127375449,1904.5094518242763,1625.321054900582,1624.271333970396,1760.5221772083487,1665.3472955841864,1737.5296193736237
690.0,1583.1163545881795,1781.0976845682985,1615.850080248499,1816.9745020326895,1821.7860741009072,1824.060757540487,1904.0534023099476,1640.9696101784618,1510.319120419172,1800.4555689836632
700.0,1839.3918687448495,1699.0484557542688,1959.329667144062,1919.2903072975582,1528.9936205253196,1528.0687619384044,1769.3702315873688,1890.2390876243303,1758.7700238031553,1985.8971594849622
710.0,1707.1341072486075,1769.1889397279936,1862.640532195569,1653.582080045219,1789.0129772925598,1620.374535630582,2023.9810296244748,1701.9317521949893,1722.2460469233201,1993.1821850319002
720.0,2001.88808689527,1640.4847318219743,1574.4295621089796,1602.9537133574627,1625.718882665332,1583.7667569704145,1766.4016664650328,1779.725462188649,1824.1688729989128,1905.0165402459927
730.0,2023.5328468941675,1648.8856449117218,2044.6298704646304,1774.00481347719,1597.785076985819,1696.5579353028156,2012.7203266535216,1775.660050057193,1997.7654413091034,2068.0832363388245
740.0,1675.9143291131363,1723.7869559893893,1633.6252124530006,1930.3758132762748,2011.5939215565998,1847.9183620944414,1775.371576928504,1922.1984860882535,1745.0951043425623,1647.0787032663059
750.0,1917.2839854578174,1839.5468793508785,2094.283393107578,2034.1101785215012,1970.4091017533915,2077.8041946207322,1956.5605821611084,1908.237369048678,1993.4935628149694,1691.0338331894475
760.0,1742.7596137650935,1813.7569509849918,1873.838612250468,1772.3320131644175,1919.9876124942728,1804.3442993718033,1663.8312859572904,1831.6326804279504,1651.4625631654417,1814.9730242392818
770.0,2111.9026410290585,1957.7607064657882,2114.4682319629887,1702.0677775236086,1691.9556317254908,2215.97654811963,1992.502514196366,1826.5395146042795,1773.597279745827,1857.2713088599846
780.0,1697.4923424535955,1900.0702562126482,1829.2183117679722,1989.3319289590381,1864.5699428878597,1790.7479142663847,1964.976120630121,2144.446695014978,2063.359173010042,2134.118878188847
790.0,2060.0483813165615,1765.3995697235557,1841.3355823128163,1801.3262137360418,2063.8813415628765,1790.6254716596006,1933.1414644065817,2109.367874710993,2114.7580779067835,1856.6567277910287
800.0,2244.4618781060963,2240.8888497017156,1861.883639785173,2280.7216337837704,2294.6123422333476,2025.6940441160214,1833.9619612686636,2271.0800102466733,1898.164402601158,1945.9104568321015
810.0,1807.5106893051413,2148.287397563501,1830.4593363469457,1801.1175415320704,1986.5746415065023,1940.1599141602644,2254.987557146164,2086.3015721002994,2023.8486047970703,1890.6999716304902
820.0,2102.4104368552107,2318.3816284982304,2336.7568405238703,1944.85604793041,2174.8927981141605,1939.5874938389122,2340.580861927787,2121.473779948155,2021.2124041745149,1987.2656520503563
830.0,2172.338352633512,2070.1008923814366,2418.3083323305564,1853.6861696162136,2092.9281996016,2165.8389784652763,2082.046383699496,2041.1655068546384,2364.0616919325307,2185.8192758442096
840.0,2270.174274244846,2011.0814825487832,2395.57122797688,2404.354136073086,1969.8676572696884,2373.0459332694677,2406.7285775031914,2261.663662638462,2006.1057231670954,1975.870558232862
850.0,2170.658722941317,2072.879811637742,1923.9208998240151,2110.5852194270315,2020.5552981126143,2231.2649128875537,2306.7596514807437,2352.297920986365,2184.261481030853,2080.711764117374
860.0,2119.441234871442,2409.0900592868484,2010.0110440234548,2424.0698433938146,2523.224214192699,2034.8520674152983,2350.588176117219,2396.895149632646,2117.680290325566,1903.287975728578
870.0,2288.461593237823,2507.000492526774,1982.580406870565,2120.0602769951047,1991.9517145389714,1933.6970840285303,2173.692181670159,2471.316665919656,2209.125274056849,2520.5981371148237
880.0,2144.3575446906248,1974.8665401933695,1997.5056783287373,2290.3273385718817,2206.2491640639155,2478.5196021163833,2194.508150892051,2489.7823136508214,2145.256470639805,2560.003288012651
890.0,2601.930918139548,1981.7893860211173,2518.681205365234,2421.3050160768667,2494.407712569232,2424.6396311166022,2223.0564516111285,2543.808071819324,2003.4398539757276,2290.3508222595597
900.0,2179.5410887990147,2625.449964116844,2336.9592078336027,2236.465913481256,2089.580657120942,2654.5950304643866,2031.5037085285066,2386.4252675457,2590.9659151761452,2515.1029659350115
910.0,2051.798393371918,2409.7634321786168,2081.554078568635,2437.8740373539895,2250.5815304434955,2409.5380019230574,2416.7819226325273,740598.351595176,2108.019392550538,2534.475305168383
920.0,2572.246356670781,2370.4165685836124,2442.1112405319973,2670.9450154023602,2368.983714140417,2050.67269689406,2526.114697135896,2525.4513442198,2649.898673648502,2462.607190086612
930.0,2163.0575919328617,2252.7464815066046,2112.0749868961484,2681.024445720788,2253.196325543232,2648.4313335150896,2221.7360999863827,2365.053807841092,2682.208491828072,2298.562302408259
940.0,2200.003710156339,2706.138887780748,2697.460967640092,2544.090496887135,2716.756726327871,2649.410162565579,2362.5094052952604,2434.1246622907006,2529.5870142446392,2578.0606737552494
950.0,2612.0069672119007,2180.2199425470467,2598.9434925866713,2778.523341325336,2186.5575829153963,2227.7825257527707,2353.477023794406,2430.7531631802053,2515.295500263403,2602.211684639667
960.0,2689.838725994578,2352.1106649961857,2594.3439482616127,2698.047082280189,2344.519047063741,2308.531947092578,2850.6029534901,2324.624296991439,2593.2422677452146,2714.207485067108
970.0,2871.063164866543,2562.9376091500417,2440.132884738764,2453.544829529723,2872.043531775648,2874.690151741932,2238.1987590033264,2618.4042627486565,2396.493293694178,2177.579797211585
980.0,2385.9398969114877,2742.1511889378794,2778.2204060286895,2670.550448484769,2474.8598913508986,2703.901261290465,2364.0576746748375,2349.9902050116243,2300.4393980699106,2913.718409185819
990.0,2768.4883036216893,2525.2443724048253,2506.553246756899,2779.826111946497,2272.4781214458094,2414.9512169936693,2225.7194254780948,2471.9473911501423,2639.1143917700074,2617.974295916391
1000.0,2888.0294994131946,2802.609584275366,2794.001160636922,2558.4115563867754,2843.3105754080343,2782.8458784730383,2308.454558962443,2395.0361247763467,2647.9740420888097,2553.5359447566184
