User amount,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9,Iteration 10
190.0,405.07868853541527,359.66673721991526,405.0151982250908,410.28807426732936,341.30296701479386,363.56778019373877,417.3932391635354,373.98853415232685,362.35002551066015,422.12719001901434
200.0,390.08915432142777,410.9642090971099,428.18343355384576,346.8664168355716,369.14167772524047,352.42547399948046,364.1063297768591,420.00565094293137,428.3718716282559,439.45105014525603
210.0,431.7709840784312,451.7971725114811,449.8422420225898,459.6584611781665,370.8080173828388,452.9567014173991,466.4379434664195,485.09300159652946,403.72487990968756,397.2495326760556
220.0,465.93041700222614,510.3093124120545,457.5456115080075,423.4791675818751,457.15515353329664,507.6864551907958,429.5875459249444,451.00392012743816,494.67075465111014,407.6046384019107
230.0,525.1843588991711,427.00287227586836,426.06661030386636,490.4128072476175,437.69628380638505,495.80449060945756,495.5334372148377,478.32811911990734,409.0871870115804,426.8802217215579
240.0,518.6409932449574,435.7387940001249,453.79938744101315,555.5019040605798,489.81149801496304,443.0711484457898,438.1609457727217,445.9720376418311,469.2670352913056,497.3487314571072
250.0,540.0976223275854,539.0083697339254,510.8148970725677,562.6389264714113,517.4569621531541,462.203841657175,503.25101957783676,537.0567484728243,581.715016124393,506.9415081109189
260.0,515.5809543293452,478.56110484987954,605.2142676069318,546.861329897082,498.62999356292397,610.7010751358071,564.6093163781024,499.32145500089234,511.7969723374649,518.9191815591606
270.0,502.1035585669373,596.847474671535,553.9970782520118,508.74811593498157,570.9754222513959,593.5715631088533,544.9484705178128,522.1060169774704,567.2001495458522,530.6455528736549
280.0,633.503965021594,600.256898464511,594.8690469921748,591.9332212685509,571.6938146319072,633.5974784232935,659.4559945317003,543.1844733403847,541.3397995592985,621.3685030766154
290.0,688.8610042045914,568.0773675882675,576.0639259304527,611.6340826687986,649.5096847978298,625.1067461318792,614.3607514892833,643.9577096804816,568.5185363845742,538.3064106583945
300.0,575.907353250225,637.8232181378357,736.3092497460937,640.2429959384865,655.6958153316966,582.2815861401101,653.77863280036,631.2067271052092,723.0489068445659,587.8791387870581
310.0,589.1487808581438,628.0607499301732,676.6406652166106,644.3454712265279,673.2596626330022,633.0942908202794,658.9355653985058,699.0076883630476,765.2894995153902,605.1382140777434
320.0,767.8000581128227,665.8686643284906,607.3926457949307,645.0871645314013,708.3897558699235,729.4342930189889,619.4367483695103,781.7247633095433,633.9065674474297,630.7614228222295
330.0,813.5710463296487,698.3038171485708,750.0328666356214,764.2644427971203,675.0757581258978,638.5732792915583,742.8301375061922,796.6740253421594,706.2380500770641,755.2236899302391
340.0,696.2861895314657,654.8553735238789,755.5724885032746,803.0689148099267,779.0910245812217,726.2236458751732,845.4484447328932,735.9400634867119,679.0046992335682,691.6859032595136
350.0,728.8575023218505,699.0960012466015,742.8639762669451,757.9981136154063,802.7406221303257,772.7562307970337,799.1268248209763,848.2580705858401,760.8325951871402,875.5813866292724
360.0,793.2269027755503,848.5975711448552,753.9661258951759,810.5423693401931,785.1719148899117,754.1324454224101,901.1733311851144,897.5768613316211,905.0064765571447,840.0812721491858
370.0,945.1218996858736,859.04181019522,717.956761233669,800.5872878336484,800.336942237978,915.3667392367394,833.5617807525018,917.9950599108835,947.8412214205717,797.0377332642906
380.0,780.020743860156,916.6966444645219,745.0917096520707,809.571877870268,973.7715752044307,877.4490515408858,899.273652533255,882.6574708905448,949.0608332042233,825.1683053475355
390.0,822.9292232554183,817.6237034851983,762.8079642008713,919.9584558591374,846.4211658055697,873.1348802942406,953.1135066482531,868.3789277462993,877.1032160315135,954.3904177498147
400.0,993.4440677499849,905.9964497089074,801.6672230052162,906.4938116128287,980.6667472243917,786.1342345644891,964.128637475218,971.8988119436106,1006.1663218558348,940.4120115771076
410.0,816.039938168389,879.5764481952448,969.8412827432353,828.5450739437591,952.6520219462542,1063.3489006729537,812.2237349411231,927.0077038302466,812.6893427030448,1065.406395683417
420.0,840.6322746451549,990.6315968045336,931.6862283771266,870.4468467871368,901.9299209187686,893.7309176609539,918.8027506533414,881.0108172996468,971.1526229485241,1087.1126272988486
430.0,953.4624283058953,882.8201352729649,1014.100833300625,939.3400810960968,897.7543730514931,894.8577768019218,850.5999914947351,935.3024548799099,963.326801364106,1031.2349023195652
440.0,988.3201439227972,1109.6341159033377,979.4511811292296,1011.3430891340539,980.3352794740068,1156.2271354911952,1035.8889729458501,903.7926704448674,897.3428879097002,896.7488467299827
450.0,913.6951343504322,985.3745711785197,941.9674498355771,902.5383831694965,909.0398382713997,967.116914361749,1184.26168292258,1081.5382178388334,909.8157792429998,991.0643743246322
460.0,949.3172455812231,1209.438833707978,934.1220441670623,1030.8095242993186,1193.222441542811,1167.109242703751,952.7659297970117,1086.3635344733698,1115.4508345789357,1114.2853502333778
470.0,1129.4316306018204,1095.6012234020932,1205.3868040802167,1027.4670465156105,1246.0070434352258,1217.6918651366123,1011.7824996002923,1201.6685684949807,1076.2812380875175,1018.2160888363763
480.0,1121.0615833911124,1146.3007124758553,1015.1116452428836,1109.2643330457572,1018.4611686403408,1181.1088849689258,987.6345743606317,1003.2367620974195,990.359213575593,1059.2616940904902
490.0,1044.2790515606894,1172.2881498208287,1055.7869089955839,1117.8719711892422,1049.5635306777074,1059.2752845151513,1252.4050668007214,1232.0701601439746,1090.3936460207829,1162.1526147719458
500.0,1164.3830125828918,1250.7314162219611,1259.2117986607554,1282.4294178582415,1128.930155175363,1209.0852120479449,1225.580621329914,1332.0520818411308,1223.2839371312916,1292.6175899267291
510.0,1230.0261413137764,1197.5127958070705,1089.7358457582202,1132.1669921805276,1116.1205596483076,1210.1847791672508,1181.6462246516758,1185.848770779227,1198.7807009546432,1323.227817481813
520.0,1344.5059094510775,1161.9232286965612,1288.0574238472964,1084.0974528082816,1375.8800965345183,1166.3670512500503,1202.07620268067,1362.9260551229877,1165.9848994290053,1368.9777067684986
530.0,1171.8614541800482,1152.556753200969,1421.8022930909033,1292.1070216548476,1336.5182131494087,1434.6172796242754,1186.7543565203537,1098.3963395918624,1406.646254903987,1150.064199651174
540.0,1321.5273853199217,1108.3632095983457,1214.2802291762548,1471.6878145243822,1163.5981493429829,1191.8424397852725,1148.1537868109904,1240.2679266780478,1318.9088396427112,1225.4151786705106
550.0,1245.9181381196308,1169.1868171949218,1300.3836357574878,1229.8030154570413,1359.9479968586652,1475.8921338862738,1218.941368921719,1226.5667523843128,1408.6835395343335,1163.2339054494632
560.0,1175.7170371909983,1336.179987655634,1271.2683289432491,1429.1840204365324,1458.2557759681172,1206.404930864699,1505.5885317951636,1427.72889737741,1291.3799849177012,1455.2364081205321
570.0,1197.3959329239185,1368.6506735783926,1324.3695073054448,1510.916695699073,1239.248367671025,1541.5755774778147,1451.6913423320682,1295.0164417551557,1441.002859505821,1319.7242961850743
580.0,1373.7825952198916,1369.1397414163557,1263.5253890371048,1366.715924464147,1362.8031048299877,1602.3380305838655,1393.0458643693878,1391.725607776146,1537.7028425736335,1313.8448281634471
590.0,1573.62437241537,1566.9032331231406,1347.2069710499059,1571.8160004184444,1320.5144820099365,1479.9478719308122,1504.3205483868353,1452.4326278116298,1294.6668090125038,1428.7897711219787
600.0,1405.2770072925427,1621.7886231855632,1302.275156848698,354907.56910242,1506.9016267300854,1310.4387991035096,1437.7800633640027,1326.571430252716,1390.3954846844842,1304.4575582839814
610.0,1339.5519699143413,1646.4509401963255,1688.9028964730935,1685.156014990194,1365.2277366797728,1464.1227397762584,1471.2939426907985,1528.5282223367963,1502.3513585614508,1619.7893096790535
620.0,1486.7613140222425,1549.5496061873719,1398.9415454403538,1351.5433563924867,1393.913355363346,1405.2543111236355,1605.090830366024,1699.7314017850306,1561.5978407244324,1497.065804915714
630.0,1709.254390069059,1399.4798931374446,1587.6678743256589,1599.1000673696356,1539.9520681044726,1580.8335539504494,1367.752100889584,1465.5295025312892,1595.558758223177,1634.1683734700682
640.0,1475.0099028152704,1608.3001376988307,1653.1942406921403,1433.1843641461294,1738.845686102837,1709.813962580359,1479.5826837697746,1591.0335741964586,1388.7785232368994,1471.4333909451493
650.0,1507.7923363595107,1637.3917807719436,1618.8357267528563,1429.457222840767,1654.8149667711873,1752.8864124226322,1572.180323978513,1450.8569837999087,1534.2781342783715,1447.8568096578088
660.0,1659.004387088872,1856.8319334447287,1791.8694461081368,1667.0193427701938,1514.0716154894903,1713.887782469271,1408.5713502245292,1434.6206621201206,1401.4166377057174,1514.1873801657314
670.0,1515.027936526388,1591.0266342781406,1616.1605499313434,1528.3539259629817,1421.069612337907,1623.496089748973,1578.0248481596177,1552.9979295114306,1657.712778264546,1700.4592969018822
680.0,1759.9582415152454,1766.5335958826454,1529.0370111800514,1467.0626058141147,1801.3871906046647,1863.5815199742042,1590.5832117766208,1859.7252718071322,1880.2519040201073,1630.4526708071014
690.0,1927.1351568678808,1639.1681610703195,1881.4420763116318,1534.9572126799053,1540.6760574569728,1582.7685717592035,1762.925381475589,1845.2225185272775,1898.0594760932818,1532.1638979535412
700.0,1623.32191672725,1610.9337126020546,458377.6329262787,1536.3071457573276,1754.417361774208,1651.0878550617936,1930.9358002277338,1548.2825224346764,1678.7651315742644,1785.2396036108505
710.0,1651.6142847469819,1976.2783863294574,1606.5462549443207,1899.3248912254198,1525.3035519913064,1664.9899673212356,1757.2759540713687,1881.789106519265,2007.9486944726282,1828.4332635829358
720.0,1701.0237647595163,1617.7673582867233,1741.6459024257135,1584.9330549399237,1638.6960350986544,1951.2887354057027,479786.80402195745,1736.5691869753614,1692.1984715701185,1610.393348837695
730.0,1776.2367254831527,1659.6861964603527,2029.3435540334744,1735.0518872661141,1786.8910892493866,1918.4141461418317,2013.9797018979289,1833.8024323781042,1888.3770139199653,2012.9594289708673
740.0,1642.5253248577496,1621.1938330789676,1949.2509084979945,1925.5763081645318,1614.0880769015237,1883.98885896054,1626.924591602236,1711.8013277104706,2085.563412074244,2044.0085176080102
750.0,1981.276650732058,2011.7669438021471,1859.8591656161004,1881.8284905711682,1998.7405592856767,1987.7251820398183,1924.774142667672,1703.3510598692403,1710.120847835817,1651.8463636575104
760.0,1924.9957517046146,1659.921518301145,1906.1032854890564,1746.207790547445,1750.4037831135822,2051.436517365863,1742.0977944243227,2186.4248648703065,1858.8626630536828,2159.8512736039547
770.0,2128.9857318029135,2041.1260786639823,2043.7003363657313,2196.8624789691335,1940.461745587754,1826.5200156366438,1928.38625076289,1935.9870175480182,1743.820491519983,2181.7659961765294
780.0,2057.5286087377744,2098.960018264789,2043.0593449886178,2053.7970239689716,2020.421444045644,1788.2488046063013,2248.852731955043,1927.3244003436855,1726.3671947113942,2165.3456594604127
790.0,1987.3659879788133,1927.8129306344258,1900.7794728747735,1895.2505430100582,2147.9960052235238,2257.5267356933578,2064.5269698266234,1753.3415363692695,1794.4765928137665,1878.9918550080774
800.0,1899.7133004969378,2031.8866567452287,2098.719155075597,1807.6310480533348,2066.8125572142426,2129.230383701869,2303.5964406079374,2122.070516058973,2133.7568015293164,1819.8090184383093
810.0,1807.6807643286716,1803.21438912777,2190.506633178012,2350.696640706652,2213.265451445205,2196.097700231574,1843.0992721807904,1924.0952211779181,2335.060429848122,2120.6735596850644
820.0,2204.9599474501006,1922.2060558712674,2219.88168479109,2264.5702400683067,1880.816416449945,2283.1926666181303,2151.1021447686226,2250.4504012661773,2271.408381317758,2243.4030364156483
830.0,2328.0101262528033,2105.978641916876,2309.9419156102517,2104.578782148563,2153.3880272478223,1834.295526741697,2262.05339315531,1846.3028603625212,2191.988639515747,2017.8640312856123
840.0,1848.7105355627639,1874.9808492750221,2304.830588817377,2130.3011493849544,2128.830334179529,2216.626976106617,1959.9906924912805,2199.688140147564,1987.4655784398296,1996.6031254220898
850.0,2142.8545310410095,2359.080301302897,2428.894592516385,2425.8524227267644,2242.9866957805593,2403.6356229161606,2484.731583049705,2396.854697846957,2154.268147155642,2148.6552141365282
860.0,2059.0099853824972,2151.476285014161,2007.9742862339656,2204.9660887147684,2137.199740656467,2307.742531038719,2194.9000918837764,1924.10109541633,2337.6483496991696,1951.5533006330172
870.0,2253.880820493019,2337.189072772227,2546.3158290602773,2041.0780948794293,2346.743452388275,2392.0790128748895,2134.3972209241683,2048.5876796397165,2315.203325087471,1935.3857781437844
880.0,2110.786099980296,2005.1565560684246,2436.4815603860748,2001.5435041266928,2166.5403442203096,2203.2394745424945,2094.579973588244,2177.6823917870197,2009.0443191090355,2537.916261842954
890.0,2237.63276064611,2440.965541991813,2540.945103868087,2089.244222134749,2453.7000586040085,2314.5802384173844,2524.6676301256375,2385.039480292415,2256.9756843582754,2612.1146215652607
900.0,2533.361965608967,2341.50371404686,2234.6195016062024,2124.072590002081,1994.1696494093162,1995.2587423928135,2080.940409720744,2466.0460499595906,2003.9379873302294,2419.0504328075517
910.0,2035.9702109675693,2046.5528396578156,2329.5630693139333,2106.553442228535,2094.704129932848,2225.8260119521856,2219.311550807479,2192.3217599209156,2395.7502041586267,2089.6117409417134
920.0,2691.833080092272,2170.6039816522634,2719.912780938726,2352.8191464089077,2453.8129003537797,2214.6140970129713,2157.649022871222,2281.897891318795,2306.1229051836035,2260.170960507646
930.0,2756.738522401194,2102.8856127990853,2630.9379655152006,2486.540608079681,2659.2726069368637,2604.4449459636817,2410.406002985015,2426.4855461086454,2476.0121732281364,2139.1392238509043
940.0,2572.271645312781,2112.9869856979385,2415.4635571790022,2467.405357909478,2315.1892423779404,2703.087793684949,2775.898406343664,2589.5157463242444,2488.4978101162187,2704.959434043411
950.0,2654.5035223328914,2243.290385217229,2292.524959605909,2552.858531931436,2489.784683888523,2546.256516874745,2305.62354006645,2178.6439368767155,2743.7664680832227,2346.0719094405085
960.0,2618.850237025455,2598.35160928918,2429.5203744149435,2550.655788751144,2260.7059105433964,2471.7183375444483,2519.0464570199956,2446.882237949747,2495.7230902136307,2247.8983743113745
970.0,2447.859037095517,2856.137377224914,2655.207011707473,2178.419405787132,2467.583835261091,2398.040481652359,2828.24867696844,2239.785912457094,2485.309580892407,2618.3762460398666
980.0,2379.438474792441,2280.723010463398,2747.072517733833,2674.830449598229,2319.262088193356,2710.3297772563164,2850.3657311352054,2652.0747951633266,2538.956046297353,2249.0174328673434
990.0,2463.8081264224625,2800.522492266116,2578.419037243745,2929.658583624076,2297.540137417185,2857.5787445313754,2562.8821068920715,2831.048128965891,2962.193946437003,2445.2723501617465
1000.0,2903.4894481638457,2696.071587211605,2579.8351740257376,2390.161372190656,2934.2288400684433,2918.041501715174,2271.7756602240506,2519.285758749397,2274.846811003575,2667.1825840914003
